update_date,update_time,County,Positive_Cases,Deaths,Tested,NOFO_Region,Metro_Area
06-21-2020,14:45,Iroquois,143,5,2303,Northeast Central,
06-21-2020,14:45,Jackson,323,18,4662,Southern,Carbondale-Marion
06-21-2020,14:45,Jasper,46,7,685,Southeast Central,
06-21-2020,14:45,Jefferson,104,16,2217,Southern,
06-21-2020,14:45,Jersey,31,1,512,Southwest Central,St_Louis
06-21-2020,14:45,Jo Daviess,38,1,847,Northwest,
06-21-2020,14:45,Johnson,20,0,564,Southern,
06-21-2020,14:45,Kane,7399,251,52139,Collar,Elgin
06-21-2020,14:45,Kankakee,1145,61,13112,Collar,Kankakee
06-21-2020,14:45,Kendall,912,20,9566,Collar,Chicago
06-21-2020,14:45,Knox,117,0,2735,West Central,
06-21-2020,14:45,Lake,9326,401,69932,Collar,Lake
06-21-2020,14:45,LaSalle,190,16,6441,Northwest,
06-21-2020,14:45,Lawrence,5,0,754,Southeast Central,
06-21-2020,14:45,Lee,96,1,1914,Northwest,
06-21-2020,14:45,Livingston,37,2,2165,North Central,
06-21-2020,14:45,Logan,13,0,2769,Central,
06-21-2020,14:45,Macon,218,21,6651,Central,Decatur
06-21-2020,14:45,Macoupin,47,3,3724,Central,St_Louis
06-21-2020,14:45,Madison,813,66,12846,Southwest Central,St_Louis
06-21-2020,14:45,Marion,60,0,2524,Southeast Central,
06-21-2020,14:45,Marshall,6,0,615,North Central,Peoria
06-21-2020,14:45,Mason,19,0,1183,North Central,
06-21-2020,14:45,Massac,7,0,836,Southern,
06-21-2020,14:45,McDonough,101,15,2013,West Central,
06-21-2020,14:45,McHenry,1911,91,19677,Collar,Chicago
06-21-2020,14:45,McLean,251,13,11662,North Central,Bloomington
06-21-2020,14:45,Menard,23,0,1224,Central,Springfield
06-21-2020,14:45,Mercer,20,0,805,Northwest,Davenport
06-21-2020,14:45,Monroe,113,12,1234,Southwest Central,St_Louis
06-21-2020,14:45,Montgomery,41,1,2530,Central,
06-21-2020,14:45,Morgan,119,3,2940,Central,
06-21-2020,14:45,Moultrie,15,0,620,Southeast Central,
06-21-2020,14:45,Ogle,234,4,3357,Northern,
06-21-2020,14:45,Out Of State,10,0,7799,Out Of State,
06-21-2020,14:45,Peoria,428,25,15929,North Central,Peoria
06-21-2020,14:45,Perry,44,0,1080,Southern,
06-21-2020,14:45,Piatt,17,0,1122,Northeast Central,Champaign-Urbana
06-21-2020,14:45,Pike,2,0,717,West Central,
06-21-2020,14:45,Pope,1,0,119,Southern,
06-21-2020,14:45,Pulaski,66,0,421,Southern,
06-21-2020,14:45,Putnam,1,0,190,Northwest,
06-21-2020,14:45,Randolph,278,7,2763,Southern,
06-21-2020,14:45,Richland,4,0,657,Southeast Central,
06-21-2020,14:45,Rock Island,785,28,11056,Northwest,Davenport
06-21-2020,14:45,Saline,8,0,985,Southern,
06-21-2020,14:45,Sangamon,387,31,24043,Central,Springfield
06-21-2020,14:45,Schuyler,13,0,489,West Central,
06-21-2020,14:45,Shelby,16,1,1474,Central,
06-21-2020,14:45,St. Clair,1604,125,15595,Southwest Central,St_Louis
06-21-2020,14:45,Stark,3,0,257,North Central,Peoria
06-21-2020,14:45,Stephenson,249,5,3904,Northern,
06-21-2020,14:45,Tazewell,111,7,10019,North Central,Peoria
06-21-2020,14:45,Unassigned,49,0,35493,Unassigned,
06-21-2020,14:45,Union,182,18,1846,Southern,
06-21-2020,14:45,Vermilion,49,2,4415,Northeast Central,Danville
06-21-2020,14:45,Wabash,22,0,502,Southern,
06-21-2020,14:45,Warren,129,0,962,West Central,
06-21-2020,14:45,Washington,19,0,668,Southwest Central,
06-21-2020,14:45,Wayne,11,1,872,Southern,
06-21-2020,14:45,White,3,0,434,Southern,
06-21-2020,14:45,Whiteside,172,15,3465,Northwest,
06-21-2020,14:45,Will,6367,310,64338,Collar,Chicago
06-21-2020,14:45,Williamson,93,4,4565,Southern,Carbondale-Marion
06-21-2020,14:45,Winnebago,2861,82,28885,Northern,Rockford
06-21-2020,14:45,Woodford,32,2,2125,North Central,Peoria
06-20-2020,13:45,Illinois,136104,6625,1336968,Illinois,Illinois
06-20-2020,13:45,Adams,48,1,6655,West Central,
06-20-2020,13:45,Alexander,20,0,393,Southern,Cape_Girardeau
06-20-2020,13:45,Bond,12,1,585,Southwest Central,St_Louis
06-20-2020,13:45,Boone,554,20,4427,Northern,Rockford
06-20-2020,13:45,Brown,10,0,460,West Central,
06-20-2020,13:45,Bureau,24,1,1682,Northwest,
06-20-2020,13:45,Calhoun,1,0,94,Southwest Central,St_Louis
06-20-2020,13:45,Carroll,18,2,480,Northwest,
06-20-2020,13:45,Cass,99,0,1354,Central,
06-20-2020,13:45,Champaign,770,11,22772,Northeast Central,Champaign-Urbana
06-20-2020,13:45,Chicago,50425,2491,349958,Chicago,Chicago
06-20-2020,13:45,Christian,42,4,2090,Central,
06-20-2020,13:45,Clark,13,0,674,Southeast Central,
06-20-2020,13:45,Clay,2,0,566,Southeast Central,
06-20-2020,13:45,Clinton,223,17,3344,Southwest Central,St_Louis
06-20-2020,13:45,Coles,146,17,4317,Southeast Central,
06-20-2020,13:45,Cook,36460,1899,291787,Suburban,Chicago
06-20-2020,13:45,Crawford,17,0,642,Southeast Central,
06-20-2020,13:45,Cumberland,10,0,594,Southeast Central,
06-20-2020,13:45,De Witt,4,0,814,North Central,Bloomington
06-20-2020,13:45,DeKalb,517,18,7548,Northern,Elgin
06-20-2020,13:45,Douglas,42,0,1339,Northeast Central,
06-20-2020,13:45,DuPage,8646,448,84137,Collar,Chicago
06-20-2020,13:45,Edgar,6,0,944,Southeast Central,
06-20-2020,13:45,Edwards,2,0,202,Southern,
06-20-2020,13:45,Effingham,12,1,1696,Southeast Central,
06-20-2020,13:45,Fayette,23,3,1194,Southeast Central,
06-20-2020,13:45,Ford,22,1,1043,Northeast Central,Champaign-Urbana
06-20-2020,13:45,Franklin,12,0,2323,Southern,
06-20-2020,13:45,Fulton,12,0,1888,North Central,
06-20-2020,13:45,Gallatin,2,0,134,Southern,
06-20-2020,13:45,Greene,8,0,521,Central,
06-20-2020,13:45,Grundy,141,3,2819,Collar,Chicago
06-20-2020,13:45,Hamilton,2,0,310,Southern,
06-20-2020,13:45,Hancock,18,1,937,West Central,
06-20-2020,13:45,Hardin,1,0,119,Southern,
06-20-2020,13:45,Henderson,8,0,294,West Central,
06-20-2020,13:45,Henry,74,1,2400,Northwest,Davenport
06-20-2020,13:45,Iroquois,143,5,2267,Northeast Central,
06-20-2020,13:45,Jackson,322,18,4594,Southern,Carbondale-Marion
06-20-2020,13:45,Jasper,46,7,678,Southeast Central,
06-20-2020,13:45,Jefferson,104,16,2171,Southern,
06-20-2020,13:45,Jersey,29,1,494,Southwest Central,St_Louis
06-20-2020,13:45,Jo Daviess,38,1,841,Northwest,
06-20-2020,13:45,Johnson,20,0,559,Southern,
06-20-2020,13:45,Kane,7331,249,51250,Collar,Elgin
06-20-2020,13:45,Kankakee,1143,61,12796,Collar,Kankakee
06-20-2020,13:45,Kendall,905,20,9395,Collar,Chicago
06-20-2020,13:45,Knox,117,0,2702,West Central,
06-20-2020,13:45,Lake,9279,398,68781,Collar,Lake
06-20-2020,13:45,LaSalle,188,16,6351,Northwest,
06-20-2020,13:45,Lawrence,5,0,749,Southeast Central,
06-20-2020,13:45,Lee,94,1,1870,Northwest,
06-20-2020,13:45,Livingston,37,2,2145,North Central,
06-20-2020,13:45,Logan,13,0,2752,Central,
06-20-2020,13:45,Macon,218,21,6468,Central,Decatur
06-20-2020,13:45,Macoupin,47,3,3693,Central,St_Louis
06-20-2020,13:45,Madison,800,66,12322,Southwest Central,St_Louis
06-20-2020,13:45,Marion,57,0,2472,Southeast Central,
06-20-2020,13:45,Marshall,6,0,600,North Central,Peoria
06-20-2020,13:45,Mason,19,0,1173,North Central,
06-20-2020,13:45,Massac,7,0,833,Southern,
06-20-2020,13:45,McDonough,101,15,2006,West Central,
06-20-2020,13:45,McHenry,1898,91,19270,Collar,Chicago
06-20-2020,13:45,McLean,247,13,11501,North Central,Bloomington
06-20-2020,13:45,Menard,23,0,1215,Central,Springfield
06-20-2020,13:45,Mercer,19,0,790,Northwest,Davenport
06-20-2020,13:45,Monroe,112,12,1209,Southwest Central,St_Louis
06-20-2020,13:45,Montgomery,41,1,2360,Central,
06-20-2020,13:45,Morgan,119,3,2906,Central,
06-20-2020,13:45,Moultrie,15,0,613,Southeast Central,
06-20-2020,13:45,Ogle,234,4,3308,Northern,
06-20-2020,13:45,Out Of State,9,0,7671,Out Of State,
06-20-2020,13:45,Peoria,423,23,15598,North Central,Peoria
06-20-2020,13:45,Perry,44,0,1072,Southern,
06-20-2020,13:45,Piatt,16,0,1104,Northeast Central,Champaign-Urbana
06-20-2020,13:45,Pike,2,0,710,West Central,
06-20-2020,13:45,Pope,1,0,116,Southern,
06-20-2020,13:45,Pulaski,66,0,416,Southern,
06-20-2020,13:45,Putnam,1,0,188,Northwest,
06-20-2020,13:45,Randolph,278,7,2733,Southern,
06-20-2020,13:45,Richland,4,0,641,Southeast Central,
06-20-2020,13:45,Rock Island,772,28,10817,Northwest,Davenport
06-20-2020,13:45,Saline,8,0,967,Southern,
06-20-2020,13:45,Sangamon,387,31,23786,Central,Springfield
06-20-2020,13:45,Schuyler,13,0,479,West Central,
06-20-2020,13:45,Shelby,16,1,1461,Central,
06-20-2020,13:45,St. Clair,1584,125,15145,Southwest Central,St_Louis
06-20-2020,13:45,Stark,3,0,248,North Central,Peoria
06-20-2020,13:45,Stephenson,249,5,3750,Northern,
06-20-2020,13:45,Tazewell,110,7,9839,North Central,Peoria
06-20-2020,13:45,Unassigned,46,0,35025,Unassigned,
06-20-2020,13:45,Union,182,18,1813,Southern,
06-20-2020,13:45,Vermilion,49,2,4228,Northeast Central,Danville
06-20-2020,13:45,Wabash,19,0,476,Southern,
06-20-2020,13:45,Warren,128,0,955,West Central,
06-20-2020,13:45,Washington,19,0,656,Southwest Central,
06-20-2020,13:45,Wayne,11,1,868,Southern,
06-20-2020,13:45,White,3,0,424,Southern,
06-20-2020,13:45,Whiteside,171,15,3371,Northwest,
06-20-2020,13:45,Will,6317,310,63139,Collar,Chicago
06-20-2020,13:45,Williamson,92,4,4410,Southern,Carbondale-Marion
06-20-2020,13:45,Winnebago,2826,82,28355,Northern,Rockford
06-20-2020,13:45,Woodford,32,2,2082,North Central,Peoria
06-19-2020,14:45,Illinois,135470,6580,1311003,Illinois,Illinois
06-19-2020,14:45,Adams,47,1,6575,West Central,
06-19-2020,14:45,Alexander,18,0,361,Southern,Cape_Girardeau
06-19-2020,14:45,Bond,12,1,572,Southwest Central,St_Louis
06-19-2020,14:45,Boone,551,19,4386,Northern,Rockford
06-19-2020,14:45,Brown,10,0,455,West Central,
06-19-2020,14:45,Bureau,24,1,1658,Northwest,
06-19-2020,14:45,Calhoun,1,0,89,Southwest Central,St_Louis
06-19-2020,14:45,Carroll,18,2,475,Northwest,
06-19-2020,14:45,Cass,100,0,1340,Central,
06-19-2020,14:45,Champaign,765,11,21972,Northeast Central,Champaign-Urbana
06-19-2020,14:45,Chicago,50277,2481,344851,Chicago,Chicago
06-19-2020,14:45,Christian,42,4,1968,Central,
06-19-2020,14:45,Clark,13,0,658,Southeast Central,
06-19-2020,14:45,Clay,2,0,556,Southeast Central,
06-19-2020,14:45,Clinton,220,17,3097,Southwest Central,St_Louis
06-19-2020,14:45,Coles,146,17,4199,Southeast Central,
06-19-2020,14:45,Cook,36274,1882,286765,Suburban,Chicago
06-19-2020,14:45,Crawford,17,0,572,Southeast Central,
06-19-2020,14:45,Cumberland,10,0,585,Southeast Central,
06-19-2020,14:45,De Witt,4,0,803,North Central,Bloomington
06-19-2020,14:45,DeKalb,513,18,7389,Northern,Elgin
06-19-2020,14:45,Douglas,42,0,1304,Northeast Central,
06-19-2020,14:45,DuPage,8609,444,82411,Collar,Chicago
06-19-2020,14:45,Edgar,6,0,928,Southeast Central,
06-19-2020,14:45,Edwards,2,0,199,Southern,
06-19-2020,14:45,Effingham,12,1,1595,Southeast Central,
06-19-2020,14:45,Fayette,23,3,1162,Southeast Central,
06-19-2020,14:45,Ford,22,1,989,Northeast Central,Champaign-Urbana
06-19-2020,14:45,Franklin,12,0,2212,Southern,
06-19-2020,14:45,Fulton,12,0,1868,North Central,
06-19-2020,14:45,Gallatin,2,0,130,Southern,
06-19-2020,14:45,Greene,8,0,516,Central,
06-19-2020,14:45,Grundy,140,3,2781,Collar,Chicago
06-19-2020,14:45,Hamilton,2,0,302,Southern,
06-19-2020,14:45,Hancock,18,1,926,West Central,
06-19-2020,14:45,Hardin,1,0,112,Southern,
06-19-2020,14:45,Henderson,8,0,291,West Central,
06-19-2020,14:45,Henry,73,1,2323,Northwest,Davenport
06-19-2020,14:45,Iroquois,143,5,2191,Northeast Central,
06-19-2020,14:45,Jackson,321,18,4518,Southern,Carbondale-Marion
06-19-2020,14:45,Jasper,46,7,665,Southeast Central,
06-19-2020,14:45,Jefferson,104,16,2131,Southern,
06-19-2020,14:45,Jersey,29,1,476,Southwest Central,St_Louis
06-19-2020,14:45,Jo Daviess,35,1,835,Northwest,
06-19-2020,14:45,Johnson,20,0,550,Southern,
06-19-2020,14:45,Kane,7274,245,50337,Collar,Elgin
06-19-2020,14:45,Kankakee,1130,61,12608,Collar,Kankakee
06-19-2020,14:45,Kendall,903,20,9252,Collar,Chicago
06-19-2020,14:45,Knox,115,0,2661,West Central,
06-19-2020,14:45,Lake,9242,395,67608,Collar,Lake
06-19-2020,14:45,LaSalle,188,16,6275,Northwest,
06-19-2020,14:45,Lawrence,5,0,730,Southeast Central,
06-19-2020,14:45,Lee,94,1,1856,Northwest,
06-19-2020,14:45,Livingston,36,2,2096,North Central,
06-19-2020,14:45,Logan,12,0,2661,Central,
06-19-2020,14:45,Macon,216,21,6108,Central,Decatur
06-19-2020,14:45,Macoupin,47,3,3639,Central,St_Louis
06-19-2020,14:45,Madison,785,66,11600,Southwest Central,St_Louis
06-19-2020,14:45,Marion,57,0,2439,Southeast Central,
06-19-2020,14:45,Marshall,6,0,580,North Central,Peoria
06-19-2020,14:45,Mason,19,0,1160,North Central,
06-19-2020,14:45,Massac,7,0,804,Southern,
06-19-2020,14:45,McDonough,101,15,1986,West Central,
06-19-2020,14:45,McHenry,1891,89,18972,Collar,Chicago
06-19-2020,14:45,McLean,246,13,10978,North Central,Bloomington
06-19-2020,14:45,Menard,23,0,1200,Central,Springfield
06-19-2020,14:45,Mercer,19,0,771,Northwest,Davenport
06-19-2020,14:45,Monroe,111,12,1183,Southwest Central,St_Louis
06-19-2020,14:45,Montgomery,42,1,2258,Central,
06-19-2020,14:45,Morgan,119,3,2885,Central,
06-19-2020,14:45,Moultrie,15,0,609,Southeast Central,
06-19-2020,14:45,Ogle,231,4,3279,Northern,
06-19-2020,14:45,Out Of State,7,0,7550,Out Of State,
06-19-2020,14:45,Peoria,419,22,15217,North Central,Peoria
06-19-2020,14:45,Perry,44,0,1046,Southern,
06-19-2020,14:45,Piatt,16,0,1092,Northeast Central,Champaign-Urbana
06-19-2020,14:45,Pike,2,0,699,West Central,
06-19-2020,14:45,Pope,1,0,111,Southern,
06-19-2020,14:45,Pulaski,65,0,392,Southern,
06-19-2020,14:45,Putnam,1,0,186,Northwest,
06-19-2020,14:45,Randolph,278,7,2666,Southern,
06-19-2020,14:45,Richland,4,0,625,Southeast Central,
06-19-2020,14:45,Rock Island,769,28,10463,Northwest,Davenport
06-19-2020,14:45,Saline,8,0,951,Southern,
06-19-2020,14:45,Sangamon,387,31,22937,Central,Springfield
06-19-2020,14:45,Schuyler,13,0,471,West Central,
06-19-2020,14:45,Shelby,16,1,1419,Central,
06-19-2020,14:45,St. Clair,1561,123,14363,Southwest Central,St_Louis
06-19-2020,14:45,Stark,3,0,227,North Central,Peoria
06-19-2020,14:45,Stephenson,242,5,3614,Northern,
06-19-2020,14:45,Tazewell,108,7,9664,North Central,Peoria
06-19-2020,14:45,Unassigned,46,0,34134,Unassigned,
06-19-2020,14:45,Union,183,18,1792,Southern,
06-19-2020,14:45,Vermilion,47,2,3890,Northeast Central,Danville
06-19-2020,14:45,Wabash,15,0,449,Southern,
06-19-2020,14:45,Warren,127,0,949,West Central,
06-19-2020,14:45,Washington,19,0,635,Southwest Central,
06-19-2020,14:45,Wayne,11,1,851,Southern,
06-19-2020,14:45,White,3,0,418,Southern,
06-19-2020,14:45,Whiteside,171,15,3350,Northwest,
06-19-2020,14:45,Will,6284,309,61735,Collar,Chicago
06-19-2020,14:45,Williamson,91,4,4252,Southern,Carbondale-Marion
06-19-2020,14:45,Winnebago,2810,82,28086,Northern,Rockford
06-19-2020,14:45,Woodford,31,2,2033,North Central,Peoria
06-18-2020,14:45,Illinois,134778,6537,1283832,Illinois,Illinois
06-18-2020,14:45,Adams,46,1,6511,West Central,
06-18-2020,14:45,Alexander,18,0,297,Southern,Cape_Girardeau
06-18-2020,14:45,Bond,12,1,561,Southwest Central,St_Louis
06-18-2020,14:45,Boone,546,19,4295,Northern,Rockford
06-18-2020,14:45,Brown,10,0,451,West Central,
06-18-2020,14:45,Bureau,24,1,1611,Northwest,
06-18-2020,14:45,Calhoun,1,0,89,Southwest Central,St_Louis
06-18-2020,14:45,Carroll,18,2,465,Northwest,
06-18-2020,14:45,Cass,79,0,1240,Central,
06-18-2020,14:45,Champaign,761,10,21186,Northeast Central,Champaign-Urbana
06-18-2020,14:45,Chicago,50084,2459,339743,Chicago,Chicago
06-18-2020,14:45,Christian,42,4,1835,Central,
06-18-2020,14:45,Clark,13,0,639,Southeast Central,
06-18-2020,14:45,Clay,3,0,539,Southeast Central,
06-18-2020,14:45,Clinton,220,17,2996,Southwest Central,St_Louis
06-18-2020,14:45,Coles,146,17,4002,Southeast Central,
06-18-2020,14:45,Cook,36095,1874,282263,Suburban,Chicago
06-18-2020,14:45,Crawford,17,0,523,Southeast Central,
06-18-2020,14:45,Cumberland,10,0,521,Southeast Central,
06-18-2020,14:45,De Witt,4,0,792,North Central,Bloomington
06-18-2020,14:45,DeKalb,505,18,7222,Northern,Elgin
06-18-2020,14:45,Douglas,40,0,1272,Northeast Central,
06-18-2020,14:45,DuPage,8574,443,80853,Collar,Chicago
06-18-2020,14:45,Edgar,3,0,916,Southeast Central,
06-18-2020,14:45,Edwards,2,0,196,Southern,
06-18-2020,14:45,Effingham,12,1,1379,Southeast Central,
06-18-2020,14:45,Fayette,23,3,1092,Southeast Central,
06-18-2020,14:45,Ford,22,1,914,Northeast Central,Champaign-Urbana
06-18-2020,14:45,Franklin,12,0,2155,Southern,
06-18-2020,14:45,Fulton,12,0,1844,North Central,
06-18-2020,14:45,Gallatin,2,0,126,Southern,
06-18-2020,14:45,Greene,8,0,485,Central,
06-18-2020,14:45,Grundy,139,3,2655,Collar,Chicago
06-18-2020,14:45,Hamilton,2,0,299,Southern,
06-18-2020,14:45,Hancock,18,1,917,West Central,
06-18-2020,14:45,Hardin,1,0,109,Southern,
06-18-2020,14:45,Henderson,8,0,290,West Central,
06-18-2020,14:45,Henry,72,1,2286,Northwest,Davenport
06-18-2020,14:45,Iroquois,142,5,2154,Northeast Central,
06-18-2020,14:45,Jackson,321,18,4362,Southern,Carbondale-Marion
06-18-2020,14:45,Jasper,46,7,641,Southeast Central,
06-18-2020,14:45,Jefferson,104,16,2079,Southern,
06-18-2020,14:45,Jersey,29,1,469,Southwest Central,St_Louis
06-18-2020,14:45,Jo Daviess,35,1,829,Northwest,
06-18-2020,14:45,Johnson,20,0,530,Southern,
06-18-2020,14:45,Kane,7233,241,49597,Collar,Elgin
06-18-2020,14:45,Kankakee,1121,61,12328,Collar,Kankakee
06-18-2020,14:45,Kendall,899,20,9096,Collar,Chicago
06-18-2020,14:45,Knox,115,0,2634,West Central,
06-18-2020,14:45,Lake,9207,392,66234,Collar,Lake
06-18-2020,14:45,LaSalle,189,16,5997,Northwest,
06-18-2020,14:45,Lawrence,5,0,718,Southeast Central,
06-18-2020,14:45,Lee,90,1,1832,Northwest,
06-18-2020,14:45,Livingston,35,2,2071,North Central,
06-18-2020,14:45,Logan,11,0,2608,Central,
06-18-2020,14:45,Macon,214,21,5596,Central,Decatur
06-18-2020,14:45,Macoupin,46,3,3593,Central,St_Louis
06-18-2020,14:45,Madison,771,66,11040,Southwest Central,St_Louis
06-18-2020,14:45,Marion,55,0,2342,Southeast Central,
06-18-2020,14:45,Marshall,5,0,565,North Central,Peoria
06-18-2020,14:45,Mason,18,0,1144,North Central,
06-18-2020,14:45,Massac,7,0,797,Southern,
06-18-2020,14:45,McDonough,100,15,1946,West Central,
06-18-2020,14:45,McHenry,1884,89,18630,Collar,Chicago
06-18-2020,14:45,McLean,246,13,10780,North Central,Bloomington
06-18-2020,14:45,Menard,23,0,1168,Central,Springfield
06-18-2020,14:45,Mercer,19,0,752,Northwest,Davenport
06-18-2020,14:45,Monroe,110,12,1165,Southwest Central,St_Louis
06-18-2020,14:45,Montgomery,41,1,2060,Central,
06-18-2020,14:45,Morgan,118,2,2714,Central,
06-18-2020,14:45,Moultrie,15,0,590,Southeast Central,
06-18-2020,14:45,Ogle,230,4,3246,Northern,
06-18-2020,14:45,Out Of State,6,0,7404,Out Of State,
06-18-2020,14:45,Peoria,411,21,14790,North Central,Peoria
06-18-2020,14:45,Perry,44,0,1031,Southern,
06-18-2020,14:45,Piatt,17,0,1064,Northeast Central,Champaign-Urbana
06-18-2020,14:45,Pike,2,0,682,West Central,
06-18-2020,14:45,Pope,1,0,109,Southern,
06-18-2020,14:45,Pulaski,65,0,379,Southern,
06-18-2020,14:45,Putnam,1,0,179,Northwest,
06-18-2020,14:45,Randolph,279,7,2651,Southern,
06-18-2020,14:45,Richland,4,0,624,Southeast Central,
06-18-2020,14:45,Rock Island,766,28,10208,Northwest,Davenport
06-18-2020,14:45,Saline,8,0,891,Southern,
06-18-2020,14:45,Sangamon,383,31,21617,Central,Springfield
06-18-2020,14:45,Schuyler,13,0,458,West Central,
06-18-2020,14:45,Shelby,16,1,1151,Central,
06-18-2020,14:45,St. Clair,1538,123,13764,Southwest Central,St_Louis
06-18-2020,14:45,Stark,3,0,219,North Central,Peoria
06-18-2020,14:45,Stephenson,236,5,3454,Northern,
06-18-2020,14:45,Tazewell,103,7,9450,North Central,Peoria
06-18-2020,14:45,Unassigned,44,0,33499,Unassigned,
06-18-2020,14:45,Union,174,18,1742,Southern,
06-18-2020,14:45,Vermilion,47,2,3751,Northeast Central,Danville
06-18-2020,14:45,Wabash,14,0,444,Southern,
06-18-2020,14:45,Warren,127,0,941,West Central,
06-18-2020,14:45,Washington,19,0,618,Southwest Central,
06-18-2020,14:45,Wayne,10,1,842,Southern,
06-18-2020,14:45,White,3,0,413,Southern,
06-18-2020,14:45,Whiteside,163,15,3301,Northwest,
06-18-2020,14:45,Will,6256,309,60111,Collar,Chicago
06-18-2020,14:45,Williamson,91,3,4152,Southern,Carbondale-Marion
06-18-2020,14:45,Winnebago,2796,81,27664,Northern,Rockford
06-18-2020,14:45,Woodford,30,2,1988,North Central,Peoria
06-17-2020,14:45,Illinois,134185,6485,1258328,Illinois,Illinois
06-17-2020,14:45,Adams,45,1,6425,West Central,
06-17-2020,14:45,Alexander,17,0,283,Southern,Cape_Girardeau
06-17-2020,14:45,Bond,12,1,546,Southwest Central,St_Louis
06-17-2020,14:45,Boone,542,19,4239,Northern,Rockford
06-17-2020,14:45,Brown,10,0,446,West Central,
06-17-2020,14:45,Bureau,24,1,1553,Northwest,
06-17-2020,14:45,Calhoun,1,0,88,Southwest Central,St_Louis
06-17-2020,14:45,Carroll,20,2,456,Northwest,
06-17-2020,14:45,Cass,78,0,1202,Central,
06-17-2020,14:45,Champaign,754,10,20373,Northeast Central,Champaign-Urbana
06-17-2020,14:45,Chicago,49929,2442,334873,Chicago,Chicago
06-17-2020,14:45,Christian,39,4,1774,Central,
06-17-2020,14:45,Clark,13,0,611,Southeast Central,
06-17-2020,14:45,Clay,2,0,526,Southeast Central,
06-17-2020,14:45,Clinton,216,17,2914,Southwest Central,St_Louis
06-17-2020,14:45,Coles,145,17,3917,Southeast Central,
06-17-2020,14:45,Cook,35929,1862,277647,Suburban,Chicago
06-17-2020,14:45,Crawford,17,0,508,Southeast Central,
06-17-2020,14:45,Cumberland,10,0,485,Southeast Central,
06-17-2020,14:45,De Witt,4,0,765,North Central,Bloomington
06-17-2020,14:45,DeKalb,499,16,7073,Northern,Elgin
06-17-2020,14:45,Douglas,39,0,1226,Northeast Central,
06-17-2020,14:45,DuPage,8546,435,79030,Collar,Chicago
06-17-2020,14:45,Edgar,2,0,895,Southeast Central,
06-17-2020,14:45,Edwards,2,0,188,Southern,
06-17-2020,14:45,Effingham,9,1,1278,Southeast Central,
06-17-2020,14:45,Fayette,23,3,1012,Southeast Central,
06-17-2020,14:45,Ford,22,1,886,Northeast Central,Champaign-Urbana
06-17-2020,14:45,Franklin,12,0,2072,Southern,
06-17-2020,14:45,Fulton,11,0,1804,North Central,
06-17-2020,14:45,Gallatin,2,0,123,Southern,
06-17-2020,14:45,Greene,8,0,472,Central,
06-17-2020,14:45,Grundy,133,2,2443,Collar,Chicago
06-17-2020,14:45,Hamilton,2,0,292,Southern,
06-17-2020,14:45,Hancock,18,1,883,West Central,
06-17-2020,14:45,Hardin,1,0,106,Southern,
06-17-2020,14:45,Henderson,8,0,283,West Central,
06-17-2020,14:45,Henry,71,1,2236,Northwest,Davenport
06-17-2020,14:45,Iroquois,142,5,2108,Northeast Central,
06-17-2020,14:45,Jackson,321,18,4238,Southern,Carbondale-Marion
06-17-2020,14:45,Jasper,46,7,628,Southeast Central,
06-17-2020,14:45,Jefferson,104,16,2025,Southern,
06-17-2020,14:45,Jersey,29,1,446,Southwest Central,St_Louis
06-17-2020,14:45,Jo Daviess,35,1,815,Northwest,
06-17-2020,14:45,Johnson,20,0,507,Southern,
06-17-2020,14:45,Kane,7202,236,48620,Collar,Elgin
06-17-2020,14:45,Kankakee,1109,60,12145,Collar,Kankakee
06-17-2020,14:45,Kendall,897,20,8892,Collar,Chicago
06-17-2020,14:45,Knox,113,0,2546,West Central,
06-17-2020,14:45,Lake,9154,389,64967,Collar,Lake
06-17-2020,14:45,LaSalle,183,16,5467,Northwest,
06-17-2020,14:45,Lawrence,4,0,695,Southeast Central,
06-17-2020,14:45,Lee,90,1,1804,Northwest,
06-17-2020,14:45,Livingston,35,2,2042,North Central,
06-17-2020,14:45,Logan,11,0,2544,Central,
06-17-2020,14:45,Macon,213,21,5479,Central,Decatur
06-17-2020,14:45,Macoupin,45,3,3512,Central,St_Louis
06-17-2020,14:45,Madison,750,66,10537,Southwest Central,St_Louis
06-17-2020,14:45,Marion,55,0,2245,Southeast Central,
06-17-2020,14:45,Marshall,5,0,548,North Central,Peoria
06-17-2020,14:45,Mason,18,0,1098,North Central,
06-17-2020,14:45,Massac,7,0,771,Southern,
06-17-2020,14:45,McDonough,100,15,1907,West Central,
06-17-2020,14:45,McHenry,1872,88,18338,Collar,Chicago
06-17-2020,14:45,McLean,246,13,10512,North Central,Bloomington
06-17-2020,14:45,Menard,23,0,995,Central,Springfield
06-17-2020,14:45,Mercer,19,0,734,Northwest,Davenport
06-17-2020,14:45,Monroe,109,12,1144,Southwest Central,St_Louis
06-17-2020,14:45,Montgomery,41,1,2004,Central,
06-17-2020,14:45,Morgan,110,2,2521,Central,
06-17-2020,14:45,Moultrie,16,0,580,Southeast Central,
06-17-2020,14:45,Ogle,230,4,3219,Northern,
06-17-2020,14:45,Out Of State,58,0,7277,Out Of State,
06-17-2020,14:45,Peoria,405,21,14341,North Central,Peoria
06-17-2020,14:45,Perry,44,0,1007,Southern,
06-17-2020,14:45,Piatt,14,0,1007,Northeast Central,Champaign-Urbana
